,Begin_Date,Begin_Month,Year,Event_Type,Deaths,Damage_Property,State,Total_Disaster
2985,5/4/2003,May,2003,Tornado,0,0,Illinois,1
2986,5/4/2003,May,2003,Tornado,0,8000,Illinois,1
2987,5/6/2003,May,2003,Tornado,0,0,Illinois,1
2988,5/6/2003,May,2003,Tornado,0,0,Illinois,1
2989,5/6/2003,May,2003,Tornado,0,0,Illinois,1
2990,5/6/2003,May,2003,Tornado,0,0,Illinois,1
2991,5/6/2003,May,2003,Tornado,1,3500000,Illinois,1
2992,5/6/2003,May,2003,Tornado,1,10000000,Illinois,1
2993,5/6/2003,May,2003,Tornado,0,2500000,Illinois,1
2994,5/6/2003,May,2003,Tornado,0,300000,Illinois,1
2995,5/6/2003,May,2003,Tornado,0,0,Illinois,1
2996,5/6/2003,May,2003,Tornado,0,0,Illinois,1
2997,5/6/2003,May,2003,Tornado,0,0,Illinois,1
2998,5/6/2003,May,2003,Tornado,0,80000,Illinois,1
2999,5/8/2003,May,2003,Tornado,0,0,Illinois,1
3000,5/8/2003,May,2003,Tornado,0,0,Illinois,1
3001,5/9/2003,May,2003,Tornado,0,0,Illinois,1
3002,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3003,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3004,5/10/2003,May,2003,Tornado,0,45000,Illinois,1
3005,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3006,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3007,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3008,5/10/2003,May,2003,Tornado,0,15000,Illinois,1
3009,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3010,5/10/2003,May,2003,Tornado,0,400000,Illinois,1
3011,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3012,5/10/2003,May,2003,Tornado,0,400000,Illinois,1
3013,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3014,5/10/2003,May,2003,Tornado,0,300000,Illinois,1
3015,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3016,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3017,5/10/2003,May,2003,Tornado,0,100000,Illinois,1
3018,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3019,5/10/2003,May,2003,Tornado,0,100000,Illinois,1
3020,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3021,5/10/2003,May,2003,Tornado,0,50000,Illinois,1
3022,5/10/2003,May,2003,Tornado,0,400000,Illinois,1
3023,5/10/2003,May,2003,Tornado,0,250000,Illinois,1
3024,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3025,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3026,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3027,5/10/2003,May,2003,Tornado,0,10000000,Illinois,1
3028,5/10/2003,May,2003,Tornado,0,50000,Illinois,1
3029,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3030,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3031,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3032,5/10/2003,May,2003,Tornado,0,0,Illinois,1
3033,5/14/2003,May,2003,Tornado,0,2000,Illinois,1
3034,5/14/2003,May,2003,Tornado,0,0,Illinois,1
3035,5/14/2003,May,2003,Tornado,0,0,Illinois,1
3036,5/14/2003,May,2003,Tornado,0,0,Illinois,1
3037,5/14/2003,May,2003,Tornado,0,0,Illinois,1
3038,5/14/2003,May,2003,Tornado,0,0,Illinois,1
3039,5/14/2003,May,2003,Tornado,0,0,Illinois,1
3040,5/14/2003,May,2003,Tornado,0,0,Illinois,1
3041,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3042,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3043,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3044,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3045,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3046,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3047,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3048,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3049,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3050,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3051,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3052,5/28/2003,May,2003,Tornado,0,0,Illinois,1
3053,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3054,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3055,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3056,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3057,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3058,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3059,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3060,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3061,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3062,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3063,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3064,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3065,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3066,5/30/2003,May,2003,Tornado,0,60000,Illinois,1
3067,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3068,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3069,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3070,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3071,5/30/2003,May,2003,Tornado,0,2500000,Illinois,1
3072,5/30/2003,May,2003,Tornado,0,0,Illinois,1
3073,5/30/2003,May,2003,Tornado,0,9300000,Illinois,1
3074,6/10/2003,Jun,2003,Tornado,0,0,Illinois,1
3075,6/10/2003,Jun,2003,Tornado,0,0,Illinois,1
3076,6/10/2003,Jun,2003,Tornado,0,0,Illinois,1
3077,6/10/2003,Jun,2003,Tornado,0,0,Illinois,1
3078,6/10/2003,Jun,2003,Tornado,0,0,Illinois,1
3079,6/10/2003,Jun,2003,Tornado,0,0,Illinois,1
3080,6/10/2003,Jun,2003,Tornado,0,0,Illinois,1
3081,6/10/2003,Jun,2003,Tornado,0,0,Illinois,1
3082,6/11/2003,Jun,2003,Tornado,0,0,Illinois,1
3083,6/11/2003,Jun,2003,Tornado,0,0,Illinois,1
3084,6/11/2003,Jun,2003,Tornado,0,0,Illinois,1
3085,6/11/2003,Jun,2003,Tornado,0,0,Illinois,1
3086,6/11/2003,Jun,2003,Tornado,0,0,Illinois,1
3087,6/11/2003,Jun,2003,Tornado,0,0,Illinois,1
3088,6/11/2003,Jun,2003,Tornado,0,0,Illinois,1
3089,6/11/2003,Jun,2003,Tornado,0,0,Illinois,1
3090,6/13/2003,Jun,2003,Tornado,0,0,Illinois,1
3091,6/14/2003,Jun,2003,Tornado,0,0,Illinois,1
3092,6/14/2003,Jun,2003,Tornado,0,0,Illinois,1
3093,6/14/2003,Jun,2003,Tornado,0,0,Illinois,1
3094,6/14/2003,Jun,2003,Tornado,0,0,Illinois,1
3095,6/14/2003,Jun,2003,Tornado,0,0,Illinois,1
3096,6/14/2003,Jun,2003,Tornado,0,0,Illinois,1
3097,7/8/2003,Jul,2003,Tornado,0,25000,Illinois,1
3098,7/9/2003,Jul,2003,Tornado,0,0,Illinois,1
3099,7/27/2003,Jul,2003,Tornado,0,0,Illinois,1
3100,8/31/2003,Aug,2003,Tornado,0,0,Illinois,1
3101,9/12/2003,Sep,2003,Tornado,0,5000,Illinois,1
3102,9/26/2003,Sep,2003,Tornado,0,15000,Illinois,1
3103,9/26/2003,Sep,2003,Tornado,0,10000000,Illinois,1
3104,4/20/2004,Apr,2004,Tornado,0,50000,Illinois,1
3105,4/20/2004,Apr,2004,Tornado,0,15000,Illinois,1
3106,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3107,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3108,4/20/2004,Apr,2004,Tornado,0,250000,Illinois,1
3109,4/20/2004,Apr,2004,Tornado,0,10000,Illinois,1
3110,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3111,4/20/2004,Apr,2004,Tornado,0,8000000,Illinois,1
3112,4/20/2004,Apr,2004,Tornado,8,0,Illinois,1
3113,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3114,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3115,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3116,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3117,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3118,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3119,4/20/2004,Apr,2004,Tornado,0,76000,Illinois,1
3120,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3121,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3122,4/20/2004,Apr,2004,Tornado,0,5000000,Illinois,1
3123,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3124,4/20/2004,Apr,2004,Tornado,0,0,Illinois,1
3125,5/2/2004,May,2004,Tornado,0,0,Illinois,1
3126,5/7/2004,May,2004,Tornado,0,0,Illinois,1
3127,5/10/2004,May,2004,Tornado,0,0,Illinois,1
3128,5/10/2004,May,2004,Tornado,0,0,Illinois,1
3129,5/10/2004,May,2004,Tornado,0,0,Illinois,1
3130,5/18/2004,May,2004,Tornado,0,0,Illinois,1
3131,5/18/2004,May,2004,Tornado,0,0,Illinois,1
3132,5/18/2004,May,2004,Tornado,0,0,Illinois,1
3133,5/19/2004,May,2004,Tornado,0,0,Illinois,1
3134,5/23/2004,May,2004,Tornado,0,0,Illinois,1
3135,5/23/2004,May,2004,Tornado,0,0,Illinois,1
3136,5/23/2004,May,2004,Tornado,0,0,Illinois,1
3137,5/24/2004,May,2004,Tornado,0,0,Illinois,1
3138,5/24/2004,May,2004,Tornado,0,0,Illinois,1
3139,5/24/2004,May,2004,Tornado,0,0,Illinois,1
3140,5/24/2004,May,2004,Tornado,1,0,Illinois,1
3141,5/24/2004,May,2004,Tornado,0,4000000,Illinois,1
3142,5/24/2004,May,2004,Tornado,0,0,Illinois,1
3143,5/25/2004,May,2004,Tornado,0,0,Illinois,1
3144,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3145,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3146,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3147,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3148,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3149,5/30/2004,May,2004,Tornado,0,250000,Illinois,1
3150,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3151,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3152,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3153,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3154,5/30/2004,May,2004,Tornado,0,250000,Illinois,1
3155,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3156,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3157,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3158,5/30/2004,May,2004,Tornado,0,100000,Illinois,1
3159,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3160,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3161,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3162,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3163,5/30/2004,May,2004,Tornado,0,0,Illinois,1
3164,6/10/2004,Jun,2004,Tornado,0,0,Illinois,1
3165,6/10/2004,Jun,2004,Tornado,0,0,Illinois,1
3166,6/10/2004,Jun,2004,Tornado,0,5000,Illinois,1
3167,6/10/2004,Jun,2004,Tornado,0,0,Illinois,1
3168,6/10/2004,Jun,2004,Tornado,0,12000,Illinois,1
3169,6/10/2004,Jun,2004,Tornado,0,12000,Illinois,1
3170,6/10/2004,Jun,2004,Tornado,0,0,Illinois,1
3171,7/3/2004,Jul,2004,Tornado,0,0,Illinois,1
3172,7/3/2004,Jul,2004,Tornado,0,0,Illinois,1
3173,7/5/2004,Jul,2004,Tornado,0,7500,Illinois,1
3174,7/5/2004,Jul,2004,Tornado,0,0,Illinois,1
3175,7/5/2004,Jul,2004,Tornado,0,0,Illinois,1
3176,7/13/2004,Jul,2004,Tornado,0,20000,Illinois,1
3177,7/13/2004,Jul,2004,Tornado,0,10000,Illinois,1
3178,7/13/2004,Jul,2004,Tornado,0,0,Illinois,1
3179,7/13/2004,Jul,2004,Tornado,0,0,Illinois,1
3180,8/24/2004,Aug,2004,Tornado,0,0,Illinois,1
3181,8/26/2004,Aug,2004,Tornado,0,0,Illinois,1
3182,10/18/2004,Oct,2004,Tornado,0,4000,Illinois,1
3183,10/18/2004,Oct,2004,Tornado,0,10000,Illinois,1
3184,10/18/2004,Oct,2004,Tornado,0,25000,Illinois,1
3185,10/18/2004,Oct,2004,Tornado,0,500000,Illinois,1
3186,10/18/2004,Oct,2004,Tornado,0,50000,Illinois,1
3187,10/18/2004,Oct,2004,Tornado,0,150000,Illinois,1
3188,11/1/2004,Nov,2004,Tornado,0,0,Illinois,1
3189,11/1/2004,Nov,2004,Tornado,0,0,Illinois,1
3190,11/1/2004,Nov,2004,Tornado,0,0,Illinois,1
3191,1/13/2005,Jan,2005,Tornado,0,70000,Illinois,1
3192,3/30/2005,Mar,2005,Tornado,0,0,Illinois,1
3193,3/30/2005,Mar,2005,Tornado,0,0,Illinois,1
3194,4/12/2005,Apr,2005,Tornado,0,0,Illinois,1
3195,4/12/2005,Apr,2005,Tornado,0,0,Illinois,1
3196,4/22/2005,Apr,2005,Tornado,0,0,Illinois,1
3197,4/22/2005,Apr,2005,Tornado,0,0,Illinois,1
3198,5/11/2005,May,2005,Tornado,0,0,Illinois,1
3199,6/8/2005,Jun,2005,Tornado,0,0,Illinois,1
3200,6/8/2005,Jun,2005,Tornado,0,0,Illinois,1
3201,6/13/2005,Jun,2005,Tornado,0,0,Illinois,1
3202,6/13/2005,Jun,2005,Tornado,0,0,Illinois,1
3203,6/13/2005,Jun,2005,Tornado,0,0,Illinois,1
3204,6/13/2005,Jun,2005,Tornado,0,0,Illinois,1
3205,6/13/2005,Jun,2005,Tornado,0,0,Illinois,1
3206,7/4/2005,Jul,2005,Tornado,0,0,Illinois,1
3207,9/19/2005,Sep,2005,Tornado,0,0,Illinois,1
3208,11/15/2005,Nov,2005,Tornado,0,0,Illinois,1
3209,11/15/2005,Nov,2005,Tornado,0,0,Illinois,1
3210,11/15/2005,Nov,2005,Tornado,0,0,Illinois,1
3211,11/15/2005,Nov,2005,Tornado,0,0,Illinois,1
3212,11/15/2005,Nov,2005,Tornado,0,0,Illinois,1
3213,1/2/2006,Jan,2006,Tornado,0,15000,Illinois,1
3214,2/16/2006,Feb,2006,Tornado,0,20000,Illinois,1
3215,3/11/2006,Mar,2006,Tornado,0,0,Illinois,1
3216,3/11/2006,Mar,2006,Tornado,0,0,Illinois,1
3217,3/11/2006,Mar,2006,Tornado,0,0,Illinois,1
3218,3/11/2006,Mar,2006,Tornado,0,0,Illinois,1
3219,3/11/2006,Mar,2006,Tornado,0,0,Illinois,1
3220,3/11/2006,Mar,2006,Tornado,0,1200000,Illinois,1
3221,3/11/2006,Mar,2006,Tornado,0,70000,Illinois,1
3222,3/12/2006,Mar,2006,Tornado,0,50000,Illinois,1
3223,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3224,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3225,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3226,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3227,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3228,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3229,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3230,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3231,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3232,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3233,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3234,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3235,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3236,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3237,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3238,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3239,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3240,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3241,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3242,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3243,3/12/2006,Mar,2006,Tornado,0,0,Illinois,1
3244,3/13/2006,Mar,2006,Tornado,0,0,Illinois,1
3245,3/30/2006,Mar,2006,Tornado,0,0,Illinois,1
3246,3/30/2006,Mar,2006,Tornado,0,0,Illinois,1
3247,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3248,4/2/2006,Apr,2006,Tornado,1,0,Illinois,1
3249,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3250,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3251,4/2/2006,Apr,2006,Tornado,0,150000,Illinois,1
3252,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3253,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3254,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3255,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3256,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3257,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3258,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3259,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3260,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3261,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3262,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3263,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3264,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3265,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3266,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3267,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3268,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3269,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3270,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3271,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3272,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3273,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3274,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3275,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3276,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3277,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3278,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3279,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3280,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3281,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3282,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3283,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3284,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3285,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3286,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3287,4/2/2006,Apr,2006,Tornado,0,0,Illinois,1
3288,4/13/2006,Apr,2006,Tornado,0,5000,Illinois,1
3289,4/13/2006,Apr,2006,Tornado,0,5000,Illinois,1
3290,4/13/2006,Apr,2006,Tornado,0,15000,Illinois,1
3291,4/13/2006,Apr,2006,Tornado,0,50000,Illinois,1
3292,4/13/2006,Apr,2006,Tornado,0,30000,Illinois,1
3293,4/13/2006,Apr,2006,Tornado,0,100000,Illinois,1
3294,4/13/2006,Apr,2006,Tornado,0,0,Illinois,1
3295,4/13/2006,Apr,2006,Tornado,0,2500000,Illinois,1
3296,4/14/2006,Apr,2006,Tornado,0,0,Illinois,1
3297,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3298,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3299,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3300,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3301,4/16/2006,Apr,2006,Tornado,0,10000,Illinois,1
3302,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3303,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3304,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3305,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3306,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3307,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3308,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3309,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3310,4/16/2006,Apr,2006,Tornado,0,0,Illinois,1
3311,4/18/2006,Apr,2006,Tornado,0,0,Illinois,1
3312,4/30/2006,Apr,2006,Tornado,0,0,Illinois,1
3313,5/10/2006,May,2006,Tornado,0,0,Illinois,1
3314,5/24/2006,May,2006,Tornado,0,100000,Illinois,1
3315,5/24/2006,May,2006,Tornado,0,0,Illinois,1
3316,5/24/2006,May,2006,Tornado,0,20000,Illinois,1
3317,5/24/2006,May,2006,Tornado,0,75000,Illinois,1
3318,5/24/2006,May,2006,Tornado,0,0,Illinois,1
3319,5/24/2006,May,2006,Tornado,0,0,Illinois,1
3320,5/24/2006,May,2006,Tornado,0,0,Illinois,1
3321,5/24/2006,May,2006,Tornado,0,0,Illinois,1
3322,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3323,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3324,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3325,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3326,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3327,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3328,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3329,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3330,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3331,5/31/2006,May,2006,Tornado,0,0,Illinois,1
3332,6/2/2006,Jun,2006,Tornado,0,0,Illinois,1
3333,6/22/2006,Jun,2006,Tornado,0,0,Illinois,1
3334,7/12/2006,Jul,2006,Tornado,0,0,Illinois,1
3335,7/19/2006,Jul,2006,Tornado,0,0,Illinois,1
3336,7/19/2006,Jul,2006,Tornado,0,0,Illinois,1
3337,7/21/2006,Jul,2006,Tornado,0,0,Illinois,1
3338,7/21/2006,Jul,2006,Tornado,0,0,Illinois,1
3339,7/21/2006,Jul,2006,Tornado,0,0,Illinois,1
3340,7/21/2006,Jul,2006,Tornado,0,0,Illinois,1
3341,7/21/2006,Jul,2006,Tornado,0,0,Illinois,1
3342,7/21/2006,Jul,2006,Tornado,0,0,Illinois,1
3343,7/26/2006,Jul,2006,Tornado,0,0,Illinois,1
3344,7/26/2006,Jul,2006,Tornado,0,0,Illinois,1
3345,7/26/2006,Jul,2006,Tornado,0,40000,Illinois,1
3346,7/26/2006,Jul,2006,Tornado,0,0,Illinois,1
3347,7/26/2006,Jul,2006,Tornado,0,0,Illinois,1
3348,7/26/2006,Jul,2006,Tornado,0,0,Illinois,1
3349,7/26/2006,Jul,2006,Tornado,0,0,Illinois,1
3350,7/26/2006,Jul,2006,Tornado,0,0,Illinois,1
3351,9/22/2006,Sep,2006,Tornado,0,500000,Illinois,1
3352,9/22/2006,Sep,2006,Tornado,0,15000,Illinois,1
3353,9/22/2006,Sep,2006,Tornado,0,800000,Illinois,1
3354,9/22/2006,Sep,2006,Tornado,0,0,Illinois,1
3355,9/22/2006,Sep,2006,Tornado,0,0,Illinois,1
3356,9/22/2006,Sep,2006,Tornado,0,0,Illinois,1
3357,3/1/2007,Mar,2007,Tornado,0,100000,Illinois,1
3358,3/1/2007,Mar,2007,Tornado,0,37000,Illinois,1
3359,3/28/2007,Mar,2007,Tornado,0,0,Illinois,1
3360,3/28/2007,Mar,2007,Tornado,0,0,Illinois,1
3361,4/25/2007,Apr,2007,Tornado,0,0,Illinois,1
3362,4/26/2007,Apr,2007,Tornado,0,100000,Illinois,1
3363,5/4/2007,May,2007,Tornado,0,0,Illinois,1
3364,5/4/2007,May,2007,Tornado,0,0,Illinois,1
3365,5/4/2007,May,2007,Tornado,0,0,Illinois,1
3366,5/16/2007,May,2007,Tornado,0,50000,Illinois,1
3367,5/25/2007,May,2007,Tornado,0,0,Illinois,1
3368,6/1/2007,Jun,2007,Tornado,0,0,Illinois,1
3369,6/1/2007,Jun,2007,Tornado,0,0,Illinois,1
3370,6/2/2007,Jun,2007,Tornado,0,5000,Illinois,1
3371,6/3/2007,Jun,2007,Tornado,0,0,Illinois,1
3372,8/5/2007,Aug,2007,Tornado,0,40000,Illinois,1
3373,8/23/2007,Aug,2007,Tornado,0,15000,Illinois,1
3374,9/6/2007,Sep,2007,Tornado,0,0,Illinois,1
3375,9/6/2007,Sep,2007,Tornado,0,0,Illinois,1
3376,9/30/2007,Sep,2007,Tornado,0,0,Illinois,1
3377,9/30/2007,Sep,2007,Tornado,0,0,Illinois,1
3378,10/2/2007,Oct,2007,Tornado,0,0,Illinois,1
3379,10/18/2007,Oct,2007,Tornado,0,0,Illinois,1
3380,1/7/2008,Jan,2008,Tornado,0,2000000,Illinois,1
3381,1/7/2008,Jan,2008,Tornado,0,2000000,Illinois,1
3382,1/7/2008,Jan,2008,Tornado,0,30000,Illinois,1
3383,1/7/2008,Jan,2008,Tornado,0,0,Illinois,1
3384,1/29/2008,Jan,2008,Tornado,0,10000,Illinois,1
3385,2/5/2008,Feb,2008,Tornado,0,0,Illinois,1
3386,2/5/2008,Feb,2008,Tornado,0,0,Illinois,1
3387,3/31/2008,Mar,2008,Tornado,0,0,Illinois,1
3388,4/10/2008,Apr,2008,Tornado,0,0,Illinois,1
3389,4/10/2008,Apr,2008,Tornado,0,100000,Illinois,1
3390,4/10/2008,Apr,2008,Tornado,0,20000,Illinois,1
3391,4/10/2008,Apr,2008,Tornado,0,30000,Illinois,1
3392,5/25/2008,May,2008,Tornado,0,0,Illinois,1
3393,5/27/2008,May,2008,Tornado,0,0,Illinois,1
3394,5/30/2008,May,2008,Tornado,0,5000,Illinois,1
3395,5/30/2008,May,2008,Tornado,0,0,Illinois,1
3396,5/30/2008,May,2008,Tornado,0,129000,Illinois,1
3397,5/30/2008,May,2008,Tornado,0,63000,Illinois,1
3398,5/30/2008,May,2008,Tornado,0,0,Illinois,1
3399,5/30/2008,May,2008,Tornado,0,0,Illinois,1
3400,6/3/2008,Jun,2008,Tornado,0,0,Illinois,1
3401,6/3/2008,Jun,2008,Tornado,0,0,Illinois,1
3402,6/4/2008,Jun,2008,Tornado,0,0,Illinois,1
3403,6/4/2008,Jun,2008,Tornado,0,0,Illinois,1
3404,6/4/2008,Jun,2008,Tornado,0,0,Illinois,1
3405,6/4/2008,Jun,2008,Tornado,0,40000,Illinois,1
3406,6/4/2008,Jun,2008,Tornado,0,0,Illinois,1
3407,6/4/2008,Jun,2008,Tornado,0,0,Illinois,1
3408,6/4/2008,Jun,2008,Tornado,0,0,Illinois,1
3409,6/4/2008,Jun,2008,Tornado,0,0,Illinois,1
3410,6/6/2008,Jun,2008,Tornado,0,275000,Illinois,1
3411,6/7/2008,Jun,2008,Tornado,0,0,Illinois,1
3412,6/7/2008,Jun,2008,Tornado,0,50000,Illinois,1
3413,6/7/2008,Jun,2008,Tornado,0,0,Illinois,1
